Order_ID,Order_Date,Warehouse,Carrier,Product_Type,Route,Route_Distance_KM,Processing_Days,Transit_Days,Day_of_Week,Month,Season,Delay_Days,Promised_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Risk
ORD03853,2025-08-05,Bangalore,Ecom Express,Clothing,Coimbatore-Kochi,190,1.7,1.3,Tuesday,August,Monsoon,0,2025-08-08,2025-08-08,On-Time,Low
ORD03854,2025-02-14,Bangalore,Ecom Express,Grocery,Chennai-Coimbatore,510,0.7,2.5,Friday,February,Winter,1,2025-02-18,2025-02-19,Delayed,Medium
ORD03855,2025-08-02,Chennai,Delhivery,Electronics,Chennai-Coimbatore,510,1.8,1.7,Saturday,August,Monsoon,2,2025-08-06,2025-08-08,Delayed,Medium
ORD03856,2025-02-28,Coimbatore,DTDC,Furniture,Chennai-Bangalore,350,2.4,1.4,Friday,February,Winter,2,2025-03-04,2025-03-06,Delayed,Medium
ORD03857,2025-05-12,Hyderabad,XpressBees,Grocery,Chennai-Coimbatore,510,1.1,1.5,Monday,May,Summer,0,2025-05-15,2025-05-15,On-Time,Low
ORD03858,2025-04-14,Bangalore,DTDC,Clothing,Kochi-Bangalore,550,1.5,1.2,Monday,April,Summer,0,2025-04-17,2025-04-17,On-Time,Low
ORD03859,2025-07-14,Hyderabad,Ecom Express,Clothing,Hyderabad-Chennai,630,1.9,1.5,Monday,July,Monsoon,1,2025-07-18,2025-07-19,Delayed,Medium
ORD03860,2025-06-06,Kochi,XpressBees,Grocery,Bangalore-Hyderabad,570,2.1,3.4,Friday,June,Monsoon,1,2025-06-12,2025-06-13,Delayed,Medium
ORD03861,2025-04-08,Coimbatore,BlueDart,Clothing,Chennai-Coimbatore,510,3.0,2.0,Tuesday,April,Summer,1,2025-04-13,2025-04-14,Delayed,Medium
ORD03862,2025-08-14,Chennai,BlueDart,Electronics,Bangalore-Hyderabad,570,3.0,1.0,Thursday,August,Monsoon,1,2025-08-18,2025-08-19,Delayed,Medium
ORD03863,2025-07-24,Hyderabad,XpressBees,Pharmacy,Kochi-Bangalore,550,2.3,2.5,Thursday,July,Monsoon,1,2025-07-29,2025-07-30,Delayed,Medium
ORD03864,2025-03-20,Coimbatore,DTDC,Clothing,Coimbatore-Kochi,190,2.1,2.5,Thursday,March,Summer,1,2025-03-25,2025-03-26,Delayed,Medium
ORD03865,2025-05-04,Chennai,DTDC,Furniture,Chennai-Bangalore,350,1.8,1.0,Sunday,May,Summer,0,2025-05-07,2025-05-07,On-Time,Low
ORD03866,2025-08-06,Hyderabad,BlueDart,Clothing,Chennai-Bangalore,350,1.9,1.6,Wednesday,August,Monsoon,1,2025-08-10,2025-08-11,Delayed,Medium
ORD03867,2025-01-04,Coimbatore,BlueDart,Furniture,Chennai-Bangalore,350,3.2,1.0,Saturday,January,Winter,1,2025-01-09,2025-01-10,Delayed,Medium
ORD03868,2025-03-31,Bangalore,Ecom Express,Clothing,Coimbatore-Kochi,190,1.3,1.4,Monday,March,Summer,0,2025-04-03,2025-04-03,On-Time,Low
ORD03869,2025-04-14,Hyderabad,XpressBees,Clothing,Hyderabad-Chennai,630,1.5,1.0,Monday,April,Summer,1,2025-04-17,2025-04-18,Delayed,Medium
ORD03870,2025-04-29,Coimbatore,DTDC,Furniture,Bangalore-Hyderabad,570,2.3,2.0,Tuesday,April,Summer,1,2025-05-04,2025-05-05,Delayed,Medium
ORD03871,2025-05-13,Chennai,Ecom Express,Electronics,Chennai-Coimbatore,510,2.5,2.0,Tuesday,May,Summer,0,2025-05-18,2025-05-18,On-Time,Low
ORD03872,2025-11-08,Coimbatore,DTDC,Pharmacy,Hyderabad-Chennai,630,1.5,1.1,Saturday,November,Autumn,2,2025-11-11,2025-11-13,Delayed,Medium
ORD03873,2025-04-06,Bangalore,BlueDart,Pharmacy,Chennai-Bangalore,350,0.9,1.5,Sunday,April,Summer,0,2025-04-09,2025-04-09,On-Time,Low
ORD03874,2025-11-27,Hyderabad,XpressBees,Electronics,Chennai-Bangalore,350,1.3,1.0,Thursday,November,Autumn,1,2025-11-30,2025-12-01,Delayed,Medium
ORD03875,2025-05-23,Hyderabad,Delhivery,Clothing,Hyderabad-Chennai,630,1.1,3.3,Friday,May,Summer,1,2025-05-28,2025-05-29,Delayed,Medium
ORD03876,2025-10-15,Hyderabad,XpressBees,Pharmacy,Bangalore-Hyderabad,570,1.2,1.0,Wednesday,October,Autumn,1,2025-10-18,2025-10-19,Delayed,Medium
ORD03877,2025-01-28,Bangalore,Delhivery,Electronics,Hyderabad-Chennai,630,1.7,2.7,Tuesday,January,Winter,0,2025-02-02,2025-02-02,On-Time,Low
ORD03878,2025-10-05,Chennai,Ecom Express,Electronics,Coimbatore-Kochi,190,1.6,1.0,Sunday,October,Autumn,0,2025-10-08,2025-10-08,On-Time,Low
ORD03879,2025-08-21,Hyderabad,Delhivery,Pharmacy,Chennai-Bangalore,350,1.1,2.1,Thursday,August,Monsoon,1,2025-08-25,2025-08-26,Delayed,Medium
ORD03880,2025-01-17,Chennai,Delhivery,Furniture,Bangalore-Hyderabad,570,1.8,2.8,Friday,January,Winter,1,2025-01-22,2025-01-23,Delayed,Medium
ORD03881,2025-02-28,Coimbatore,Ecom Express,Grocery,Chennai-Coimbatore,510,2.2,1.5,Friday,February,Winter,2,2025-03-04,2025-03-06,Delayed,Medium
ORD03882,2025-03-31,Chennai,XpressBees,Furniture,Chennai-Bangalore,350,2.0,1.1,Monday,March,Summer,1,2025-04-04,2025-04-05,Delayed,Medium
ORD03883,2025-07-18,Chennai,Ecom Express,Clothing,Hyderabad-Chennai,630,1.2,2.7,Friday,July,Monsoon,1,2025-07-22,2025-07-23,Delayed,Medium
ORD03884,2025-12-28,Hyderabad,BlueDart,Furniture,Bangalore-Hyderabad,570,1.1,2.3,Sunday,December,Winter,1,2026-01-01,2026-01-02,Delayed,Medium
ORD03885,2025-01-26,Kochi,BlueDart,Grocery,Chennai-Bangalore,350,2.1,1.1,Sunday,January,Winter,3,2025-01-30,2025-02-02,Delayed,High
ORD03886,2025-01-25,Kochi,Delhivery,Grocery,Chennai-Coimbatore,510,2.2,1.1,Saturday,January,Winter,1,2025-01-29,2025-01-30,Delayed,Medium
ORD03887,2025-10-28,Bangalore,Ecom Express,Electronics,Chennai-Coimbatore,510,0.6,2.0,Tuesday,October,Autumn,1,2025-10-31,2025-11-01,Delayed,Medium
ORD03888,2025-12-05,Bangalore,Ecom Express,Clothing,Kochi-Bangalore,550,1.3,1.1,Friday,December,Winter,0,2025-12-08,2025-12-08,On-Time,Low
ORD03889,2025-09-24,Kochi,Ecom Express,Electronics,Hyderabad-Chennai,630,1.5,2.6,Wednesday,September,Monsoon,1,2025-09-29,2025-09-30,Delayed,Medium
ORD03890,2025-06-30,Coimbatore,XpressBees,Furniture,Coimbatore-Kochi,190,2.5,1.4,Monday,June,Monsoon,2,2025-07-04,2025-07-06,Delayed,Medium
ORD03891,2025-12-26,Hyderabad,DTDC,Furniture,Hyderabad-Chennai,630,2.0,1.5,Friday,December,Winter,2,2025-12-30,2026-01-01,Delayed,Medium
ORD03892,2025-03-09,Hyderabad,DTDC,Pharmacy,Bangalore-Hyderabad,570,2.3,1.6,Sunday,March,Summer,1,2025-03-13,2025-03-14,Delayed,Medium
ORD03893,2025-12-17,Coimbatore,DTDC,Electronics,Hyderabad-Chennai,630,1.6,1.7,Wednesday,December,Winter,1,2025-12-21,2025-12-22,Delayed,Medium
ORD03894,2025-11-17,Coimbatore,XpressBees,Electronics,Bangalore-Hyderabad,570,1.7,2.6,Monday,November,Autumn,2,2025-11-22,2025-11-24,Delayed,Medium
ORD03895,2025-02-18,Kochi,Ecom Express,Electronics,Kochi-Bangalore,550,1.6,1.9,Tuesday,February,Winter,0,2025-02-22,2025-02-22,On-Time,Low
ORD03896,2025-06-24,Bangalore,DTDC,Electronics,Kochi-Bangalore,550,0.9,1.6,Tuesday,June,Monsoon,0,2025-06-27,2025-06-27,On-Time,Low
ORD03897,2025-02-21,Coimbatore,Ecom Express,Grocery,Kochi-Bangalore,550,2.2,2.3,Friday,February,Winter,1,2025-02-26,2025-02-27,Delayed,Medium
ORD03898,2025-04-12,Bangalore,Delhivery,Pharmacy,Coimbatore-Kochi,190,0.7,1.0,Saturday,April,Summer,0,2025-04-14,2025-04-14,On-Time,Low
ORD03899,2025-08-04,Chennai,DTDC,Clothing,Kochi-Bangalore,550,2.3,1.7,Monday,August,Monsoon,0,2025-08-08,2025-08-08,On-Time,Low
ORD03900,2025-07-07,Hyderabad,Delhivery,Clothing,Hyderabad-Chennai,630,2.6,1.3,Monday,July,Monsoon,1,2025-07-11,2025-07-12,Delayed,Medium
ORD03901,2025-02-26,Kochi,XpressBees,Clothing,Chennai-Coimbatore,510,2.4,2.3,Wednesday,February,Winter,1,2025-03-03,2025-03-04,Delayed,Medium
ORD03902,2025-02-16,Hyderabad,BlueDart,Grocery,Bangalore-Hyderabad,570,2.0,1.1,Sunday,February,Winter,1,2025-02-20,2025-02-21,Delayed,Medium
ORD03903,2025-06-08,Kochi,XpressBees,Pharmacy,Bangalore-Hyderabad,570,1.7,2.9,Sunday,June,Monsoon,2,2025-06-13,2025-06-15,Delayed,Medium
ORD03904,2025-06-23,Chennai,XpressBees,Pharmacy,Chennai-Coimbatore,510,1.6,1.9,Monday,June,Monsoon,1,2025-06-27,2025-06-28,Delayed,Medium
ORD03905,2025-08-30,Hyderabad,XpressBees,Grocery,Hyderabad-Chennai,630,1.3,2.0,Saturday,August,Monsoon,2,2025-09-03,2025-09-05,Delayed,Medium
ORD03906,2025-10-09,Chennai,DTDC,Electronics,Coimbatore-Kochi,190,1.6,1.0,Thursday,October,Autumn,1,2025-10-12,2025-10-13,Delayed,Medium
ORD03907,2025-08-29,Kochi,Delhivery,Furniture,Chennai-Bangalore,350,2.0,2.4,Friday,August,Monsoon,2,2025-09-03,2025-09-05,Delayed,Medium
ORD03908,2025-01-05,Coimbatore,DTDC,Electronics,Hyderabad-Chennai,630,1.6,1.2,Sunday,January,Winter,1,2025-01-08,2025-01-09,Delayed,Medium
ORD03909,2025-03-25,Hyderabad,BlueDart,Clothing,Kochi-Bangalore,550,2.5,1.0,Tuesday,March,Summer,1,2025-03-29,2025-03-30,Delayed,Medium
ORD03910,2025-11-04,Chennai,XpressBees,Electronics,Hyderabad-Chennai,630,1.5,2.8,Tuesday,November,Autumn,1,2025-11-09,2025-11-10,Delayed,Medium
ORD03911,2025-12-27,Hyderabad,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.2,1.3,Saturday,December,Winter,1,2025-12-30,2025-12-31,Delayed,Medium
ORD03912,2025-09-05,Hyderabad,BlueDart,Clothing,Bangalore-Hyderabad,570,1.6,1.4,Friday,September,Monsoon,0,2025-09-08,2025-09-08,On-Time,Low
ORD03913,2025-02-23,Hyderabad,Delhivery,Furniture,Coimbatore-Kochi,190,1.4,1.0,Sunday,February,Winter,1,2025-02-26,2025-02-27,Delayed,Medium
ORD03914,2025-06-10,Bangalore,BlueDart,Clothing,Kochi-Bangalore,550,0.8,2.6,Tuesday,June,Monsoon,0,2025-06-14,2025-06-14,On-Time,Low
ORD03915,2025-08-14,Chennai,DTDC,Electronics,Coimbatore-Kochi,190,2.3,1.2,Thursday,August,Monsoon,0,2025-08-18,2025-08-18,On-Time,Low
ORD03916,2025-01-15,Chennai,Ecom Express,Pharmacy,Coimbatore-Kochi,190,1.5,1.0,Wednesday,January,Winter,0,2025-01-18,2025-01-18,On-Time,Low
ORD03917,2025-08-12,Hyderabad,DTDC,Pharmacy,Chennai-Coimbatore,510,2.2,2.0,Tuesday,August,Monsoon,1,2025-08-17,2025-08-18,Delayed,Medium
ORD03918,2025-03-02,Coimbatore,XpressBees,Pharmacy,Chennai-Bangalore,350,2.2,1.4,Sunday,March,Summer,1,2025-03-06,2025-03-07,Delayed,Medium
ORD03919,2025-05-02,Hyderabad,XpressBees,Clothing,Chennai-Bangalore,350,1.9,1.0,Friday,May,Summer,0,2025-05-05,2025-05-05,On-Time,Low
ORD03920,2025-10-04,Bangalore,BlueDart,Pharmacy,Kochi-Bangalore,550,1.2,1.2,Saturday,October,Autumn,0,2025-10-07,2025-10-07,On-Time,Low
ORD03921,2025-02-15,Kochi,XpressBees,Grocery,Coimbatore-Kochi,190,1.6,1.0,Saturday,February,Winter,1,2025-02-18,2025-02-19,Delayed,Medium
ORD03922,2025-10-21,Bangalore,XpressBees,Furniture,Bangalore-Hyderabad,570,1.8,2.9,Tuesday,October,Autumn,0,2025-10-26,2025-10-26,On-Time,Low
ORD03923,2025-03-03,Coimbatore,Delhivery,Pharmacy,Chennai-Bangalore,350,2.3,1.0,Monday,March,Summer,1,2025-03-07,2025-03-08,Delayed,Medium
ORD03924,2025-03-27,Hyderabad,Delhivery,Grocery,Hyderabad-Chennai,630,1.6,2.1,Thursday,March,Summer,1,2025-03-31,2025-04-01,Delayed,Medium
ORD03925,2025-07-29,Chennai,DTDC,Grocery,Chennai-Coimbatore,510,2.0,2.1,Tuesday,July,Monsoon,1,2025-08-03,2025-08-04,Delayed,Medium
ORD03926,2025-03-19,Hyderabad,DTDC,Clothing,Bangalore-Hyderabad,570,2.5,1.2,Wednesday,March,Summer,1,2025-03-23,2025-03-24,Delayed,Medium
ORD03927,2025-07-21,Coimbatore,Delhivery,Clothing,Chennai-Coimbatore,510,2.2,1.1,Monday,July,Monsoon,3,2025-07-25,2025-07-28,Delayed,High
ORD03928,2025-10-29,Chennai,BlueDart,Furniture,Hyderabad-Chennai,630,2.3,1.5,Wednesday,October,Autumn,1,2025-11-02,2025-11-03,Delayed,Medium
ORD03929,2025-08-11,Bangalore,Delhivery,Furniture,Chennai-Bangalore,350,1.0,1.0,Monday,August,Monsoon,2,2025-08-13,2025-08-15,Delayed,Medium
ORD03930,2025-08-10,Kochi,DTDC,Electronics,Chennai-Coimbatore,510,1.4,1.7,Sunday,August,Monsoon,1,2025-08-14,2025-08-15,Delayed,Medium
ORD03931,2025-01-03,Kochi,Ecom Express,Furniture,Kochi-Bangalore,550,1.6,3.5,Friday,January,Winter,1,2025-01-09,2025-01-10,Delayed,Medium
ORD03932,2025-01-06,Hyderabad,XpressBees,Clothing,Chennai-Coimbatore,510,1.7,1.3,Monday,January,Winter,1,2025-01-09,2025-01-10,Delayed,Medium
ORD03933,2025-04-03,Bangalore,Ecom Express,Grocery,Chennai-Coimbatore,510,2.0,1.3,Thursday,April,Summer,1,2025-04-07,2025-04-08,Delayed,Medium
ORD03934,2025-01-08,Coimbatore,Ecom Express,Electronics,Hyderabad-Chennai,630,1.8,1.8,Wednesday,January,Winter,1,2025-01-12,2025-01-13,Delayed,Medium
ORD03935,2025-08-23,Kochi,XpressBees,Furniture,Bangalore-Hyderabad,570,2.0,2.1,Saturday,August,Monsoon,5,2025-08-28,2025-09-02,Delayed,High
ORD03936,2025-04-18,Bangalore,Delhivery,Grocery,Bangalore-Hyderabad,570,1.8,2.5,Friday,April,Summer,1,2025-04-23,2025-04-24,Delayed,Medium
ORD03937,2025-06-10,Hyderabad,BlueDart,Clothing,Hyderabad-Chennai,630,1.9,1.5,Tuesday,June,Monsoon,1,2025-06-14,2025-06-15,Delayed,Medium
ORD03938,2025-07-28,Chennai,Ecom Express,Pharmacy,Chennai-Coimbatore,510,1.3,2.0,Monday,July,Monsoon,1,2025-08-01,2025-08-02,Delayed,Medium
ORD03939,2025-08-28,Hyderabad,BlueDart,Electronics,Chennai-Coimbatore,510,1.1,1.6,Thursday,August,Monsoon,1,2025-08-31,2025-09-01,Delayed,Medium
ORD03940,2025-11-27,Hyderabad,DTDC,Grocery,Coimbatore-Kochi,190,2.3,1.0,Thursday,November,Autumn,2,2025-12-01,2025-12-03,Delayed,Medium
ORD03941,2025-11-29,Bangalore,Ecom Express,Clothing,Kochi-Bangalore,550,0.7,2.1,Saturday,November,Autumn,1,2025-12-02,2025-12-03,Delayed,Medium
ORD03942,2025-02-19,Kochi,DTDC,Clothing,Chennai-Bangalore,350,1.6,1.0,Wednesday,February,Winter,0,2025-02-22,2025-02-22,On-Time,Low
ORD03943,2025-01-11,Bangalore,Delhivery,Electronics,Chennai-Bangalore,350,1.2,1.0,Saturday,January,Winter,0,2025-01-14,2025-01-14,On-Time,Low
ORD03944,2025-12-17,Chennai,Ecom Express,Electronics,Bangalore-Hyderabad,570,2.1,2.2,Wednesday,December,Winter,0,2025-12-22,2025-12-22,On-Time,Low
ORD03945,2025-06-05,Bangalore,DTDC,Furniture,Hyderabad-Chennai,630,1.7,2.0,Thursday,June,Monsoon,1,2025-06-09,2025-06-10,Delayed,Medium
ORD03946,2025-03-11,Coimbatore,DTDC,Furniture,Chennai-Coimbatore,510,2.1,2.3,Tuesday,March,Summer,1,2025-03-16,2025-03-17,Delayed,Medium
ORD03947,2025-06-18,Hyderabad,Delhivery,Electronics,Kochi-Bangalore,550,2.3,1.7,Wednesday,June,Monsoon,4,2025-06-22,2025-06-26,Delayed,High
ORD03948,2025-09-29,Kochi,BlueDart,Electronics,Chennai-Bangalore,350,2.5,1.9,Monday,September,Monsoon,0,2025-10-04,2025-10-04,On-Time,Low
ORD03949,2025-03-09,Chennai,BlueDart,Grocery,Hyderabad-Chennai,630,1.3,1.0,Sunday,March,Summer,1,2025-03-12,2025-03-13,Delayed,Medium
ORD03950,2025-12-21,Hyderabad,Ecom Express,Furniture,Hyderabad-Chennai,630,1.5,2.3,Sunday,December,Winter,1,2025-12-25,2025-12-26,Delayed,Medium
ORD03951,2025-09-09,Bangalore,Delhivery,Clothing,Chennai-Coimbatore,510,1.6,1.0,Tuesday,September,Monsoon,1,2025-09-12,2025-09-13,Delayed,Medium
ORD03952,2025-02-17,Coimbatore,Ecom Express,Furniture,Kochi-Bangalore,550,2.8,2.6,Monday,February,Winter,1,2025-02-23,2025-02-24,Delayed,Medium
ORD03953,2025-07-03,Bangalore,BlueDart,Furniture,Hyderabad-Chennai,630,0.9,2.0,Thursday,July,Monsoon,0,2025-07-06,2025-07-06,On-Time,Low
ORD03954,2025-11-16,Hyderabad,Delhivery,Electronics,Chennai-Bangalore,350,0.8,1.0,Sunday,November,Autumn,1,2025-11-18,2025-11-19,Delayed,Medium
ORD03955,2025-07-06,Chennai,XpressBees,Electronics,Coimbatore-Kochi,190,1.8,1.0,Sunday,July,Monsoon,1,2025-07-09,2025-07-10,Delayed,Medium
ORD03956,2025-03-31,Kochi,Delhivery,Furniture,Chennai-Bangalore,350,2.5,1.6,Monday,March,Summer,1,2025-04-05,2025-04-06,Delayed,Medium
ORD03957,2025-11-28,Hyderabad,Delhivery,Pharmacy,Kochi-Bangalore,550,1.8,2.2,Friday,November,Autumn,1,2025-12-02,2025-12-03,Delayed,Medium
ORD03958,2025-05-19,Chennai,XpressBees,Pharmacy,Coimbatore-Kochi,190,2.8,1.0,Monday,May,Summer,1,2025-05-23,2025-05-24,Delayed,Medium
ORD03959,2025-12-23,Hyderabad,DTDC,Furniture,Hyderabad-Chennai,630,1.3,2.6,Tuesday,December,Winter,0,2025-12-27,2025-12-27,On-Time,Low
ORD03960,2025-03-30,Coimbatore,DTDC,Pharmacy,Chennai-Bangalore,350,1.6,1.3,Sunday,March,Summer,0,2025-04-02,2025-04-02,On-Time,Low
ORD03961,2025-10-01,Bangalore,DTDC,Furniture,Chennai-Coimbatore,510,0.8,1.8,Wednesday,October,Autumn,0,2025-10-04,2025-10-04,On-Time,Low
ORD03962,2025-01-19,Kochi,BlueDart,Electronics,Kochi-Bangalore,550,1.8,2.4,Sunday,January,Winter,2,2025-01-24,2025-01-26,Delayed,Medium
ORD03963,2025-11-07,Chennai,Delhivery,Electronics,Hyderabad-Chennai,630,1.6,3.4,Friday,November,Autumn,1,2025-11-12,2025-11-13,Delayed,Medium
ORD03964,2025-12-24,Kochi,XpressBees,Electronics,Chennai-Coimbatore,510,1.4,1.9,Wednesday,December,Winter,1,2025-12-28,2025-12-29,Delayed,Medium
ORD03965,2025-06-03,Kochi,BlueDart,Clothing,Coimbatore-Kochi,190,2.4,1.0,Tuesday,June,Monsoon,1,2025-06-07,2025-06-08,Delayed,Medium
ORD03966,2025-09-17,Kochi,XpressBees,Electronics,Bangalore-Hyderabad,570,1.9,2.5,Wednesday,September,Monsoon,1,2025-09-22,2025-09-23,Delayed,Medium
ORD03967,2025-04-18,Chennai,BlueDart,Electronics,Bangalore-Hyderabad,570,1.0,1.2,Friday,April,Summer,1,2025-04-21,2025-04-22,Delayed,Medium
ORD03968,2025-10-12,Chennai,BlueDart,Furniture,Coimbatore-Kochi,190,1.8,1.0,Sunday,October,Autumn,1,2025-10-15,2025-10-16,Delayed,Medium
ORD03969,2025-02-28,Kochi,BlueDart,Pharmacy,Bangalore-Hyderabad,570,1.6,1.6,Friday,February,Winter,0,2025-03-04,2025-03-04,On-Time,Low
ORD03970,2025-05-05,Bangalore,XpressBees,Pharmacy,Kochi-Bangalore,550,1.3,2.0,Monday,May,Summer,0,2025-05-09,2025-05-09,On-Time,Low
ORD03971,2025-12-20,Hyderabad,Ecom Express,Electronics,Hyderabad-Chennai,630,2.1,2.3,Saturday,December,Winter,1,2025-12-25,2025-12-26,Delayed,Medium
ORD03972,2025-09-30,Kochi,BlueDart,Electronics,Hyderabad-Chennai,630,2.3,3.3,Tuesday,September,Monsoon,1,2025-10-06,2025-10-07,Delayed,Medium
ORD03973,2025-04-17,Coimbatore,DTDC,Electronics,Kochi-Bangalore,550,2.5,2.9,Thursday,April,Summer,1,2025-04-23,2025-04-24,Delayed,Medium
ORD03974,2025-10-26,Kochi,Delhivery,Furniture,Chennai-Bangalore,350,1.8,1.0,Sunday,October,Autumn,1,2025-10-29,2025-10-30,Delayed,Medium
ORD03975,2025-09-02,Chennai,Ecom Express,Furniture,Hyderabad-Chennai,630,1.0,2.4,Tuesday,September,Monsoon,1,2025-09-06,2025-09-07,Delayed,Medium
ORD03976,2025-12-02,Hyderabad,Ecom Express,Furniture,Bangalore-Hyderabad,570,1.5,2.4,Tuesday,December,Winter,1,2025-12-06,2025-12-07,Delayed,Medium
ORD03977,2025-09-04,Coimbatore,XpressBees,Pharmacy,Kochi-Bangalore,550,2.0,1.9,Thursday,September,Monsoon,2,2025-09-08,2025-09-10,Delayed,Medium
ORD03978,2025-01-08,Hyderabad,Ecom Express,Clothing,Chennai-Coimbatore,510,2.5,1.3,Wednesday,January,Winter,1,2025-01-12,2025-01-13,Delayed,Medium
ORD03979,2025-05-21,Hyderabad,XpressBees,Pharmacy,Chennai-Bangalore,350,1.4,2.1,Wednesday,May,Summer,3,2025-05-25,2025-05-28,Delayed,High
ORD03980,2025-12-28,Coimbatore,XpressBees,Furniture,Chennai-Coimbatore,510,2.1,1.9,Sunday,December,Winter,1,2026-01-01,2026-01-02,Delayed,Medium
ORD03981,2025-01-08,Kochi,DTDC,Grocery,Bangalore-Hyderabad,570,1.2,1.2,Wednesday,January,Winter,0,2025-01-11,2025-01-11,On-Time,Low
ORD03982,2025-12-18,Kochi,BlueDart,Clothing,Chennai-Coimbatore,510,2.0,2.4,Thursday,December,Winter,1,2025-12-23,2025-12-24,Delayed,Medium
ORD03983,2025-04-04,Kochi,Ecom Express,Electronics,Bangalore-Hyderabad,570,1.8,2.2,Friday,April,Summer,1,2025-04-08,2025-04-09,Delayed,Medium
ORD03984,2025-11-17,Bangalore,BlueDart,Pharmacy,Hyderabad-Chennai,630,1.1,1.6,Monday,November,Autumn,1,2025-11-20,2025-11-21,Delayed,Medium
ORD03985,2025-02-08,Kochi,BlueDart,Clothing,Chennai-Bangalore,350,2.2,1.0,Saturday,February,Winter,1,2025-02-12,2025-02-13,Delayed,Medium
ORD03986,2025-03-22,Coimbatore,BlueDart,Grocery,Coimbatore-Kochi,190,1.7,1.0,Saturday,March,Summer,2,2025-03-25,2025-03-27,Delayed,Medium
ORD03987,2025-07-06,Bangalore,XpressBees,Clothing,Bangalore-Hyderabad,570,1.9,2.7,Sunday,July,Monsoon,1,2025-07-11,2025-07-12,Delayed,Medium
ORD03988,2025-03-25,Kochi,BlueDart,Pharmacy,Kochi-Bangalore,550,1.4,2.2,Tuesday,March,Summer,0,2025-03-29,2025-03-29,On-Time,Low
ORD03989,2025-03-29,Bangalore,Ecom Express,Furniture,Kochi-Bangalore,550,1.9,2.5,Saturday,March,Summer,1,2025-04-03,2025-04-04,Delayed,Medium
ORD03990,2025-08-30,Coimbatore,XpressBees,Electronics,Hyderabad-Chennai,630,1.2,2.2,Saturday,August,Monsoon,2,2025-09-03,2025-09-05,Delayed,Medium
ORD03991,2025-12-08,Kochi,Ecom Express,Furniture,Kochi-Bangalore,550,2.0,1.4,Monday,December,Winter,1,2025-12-12,2025-12-13,Delayed,Medium
ORD03992,2025-04-03,Chennai,XpressBees,Furniture,Chennai-Coimbatore,510,1.8,1.1,Thursday,April,Summer,1,2025-04-06,2025-04-07,Delayed,Medium
ORD03993,2025-03-27,Coimbatore,Delhivery,Pharmacy,Hyderabad-Chennai,630,1.8,2.9,Thursday,March,Summer,1,2025-04-01,2025-04-02,Delayed,Medium
ORD03994,2025-02-13,Hyderabad,Delhivery,Furniture,Kochi-Bangalore,550,1.8,2.1,Thursday,February,Winter,1,2025-02-17,2025-02-18,Delayed,Medium
ORD03995,2025-05-17,Hyderabad,Delhivery,Furniture,Chennai-Coimbatore,510,1.5,1.5,Saturday,May,Summer,1,2025-05-20,2025-05-21,Delayed,Medium
ORD03996,2025-03-15,Coimbatore,Delhivery,Pharmacy,Chennai-Coimbatore,510,2.2,1.7,Saturday,March,Summer,1,2025-03-19,2025-03-20,Delayed,Medium
ORD03997,2025-02-05,Hyderabad,XpressBees,Pharmacy,Chennai-Coimbatore,510,1.8,2.4,Wednesday,February,Winter,1,2025-02-10,2025-02-11,Delayed,Medium
ORD03998,2025-04-11,Coimbatore,BlueDart,Grocery,Kochi-Bangalore,550,3.1,2.2,Friday,April,Summer,3,2025-04-17,2025-04-20,Delayed,High
ORD03999,2025-06-05,Chennai,DTDC,Furniture,Chennai-Coimbatore,510,0.8,1.6,Thursday,June,Monsoon,4,2025-06-08,2025-06-12,Delayed,High
ORD04000,2025-09-12,Coimbatore,DTDC,Clothing,Chennai-Bangalore,350,2.1,1.1,Friday,September,Monsoon,2,2025-09-16,2025-09-18,Delayed,Medium
ORD04001,2025-06-20,Kochi,Delhivery,Electronics,Kochi-Bangalore,550,1.6,1.4,Friday,June,Monsoon,1,2025-06-23,2025-06-24,Delayed,Medium
ORD04002,2025-08-04,Kochi,BlueDart,Electronics,Chennai-Coimbatore,510,1.9,1.7,Monday,August,Monsoon,1,2025-08-08,2025-08-09,Delayed,Medium
ORD04003,2025-06-19,Bangalore,Ecom Express,Pharmacy,Chennai-Bangalore,350,1.1,1.0,Thursday,June,Monsoon,1,2025-06-22,2025-06-23,Delayed,Medium
ORD04004,2025-09-09,Hyderabad,BlueDart,Pharmacy,Coimbatore-Kochi,190,1.5,1.0,Tuesday,September,Monsoon,1,2025-09-12,2025-09-13,Delayed,Medium
ORD04005,2025-12-26,Hyderabad,Ecom Express,Grocery,Chennai-Bangalore,350,1.4,1.0,Friday,December,Winter,1,2025-12-29,2025-12-30,Delayed,Medium
ORD04006,2025-11-18,Coimbatore,DTDC,Furniture,Kochi-Bangalore,550,2.4,1.0,Tuesday,November,Autumn,2,2025-11-22,2025-11-24,Delayed,Medium
ORD04007,2025-02-24,Hyderabad,BlueDart,Pharmacy,Kochi-Bangalore,550,1.5,2.5,Monday,February,Winter,1,2025-02-28,2025-03-01,Delayed,Medium
ORD04008,2025-04-01,Kochi,BlueDart,Pharmacy,Chennai-Coimbatore,510,1.8,2.1,Tuesday,April,Summer,0,2025-04-05,2025-04-05,On-Time,Low
